param_name,param_value,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
theta_iso,0.3,2,54114,17.212138175964355,141504,0.01883959243701198,0.018076386682116308,0.03138997961292507,0.039115071653049255,0.06584590562573943,0.20191131943042429,2.1638766829295237,2572.8,2567.2363636363634,0.002162483039348711,0,0.019031264133876073
theta_iso,0.3,5,48421,17.201453685760498,140910,0.01867331521534888,0.018052331896049267,0.030433384609855438,0.037695038742700804,0.048759844525137486,0.11544760604476956,2.088098034080036,2562.0,2559.7090909090907,0.0008941877794336811,0,0.012944432616563764
theta_iso,0.3,3,1136,17.568134784698486,140274,0.018557975419040654,0.017968350138980682,0.029959371881298935,0.03725191935025461,0.048270006582629435,0.18965653302828045,2.0731964293950393,2550.4363636363637,2548.0545454545454,0.0009338865363502859,0,0.012653806122303492
theta_iso,0.3,4,52055,17.42837905883789,141190,0.018867321261837367,0.01819616542487701,0.030725516190440765,0.03772263923049862,0.057672614352254584,0.2333586721242682,2.0731092705348715,2567.090909090909,2564.2,0.0011261420780508534,0,0.012415893476875132
theta_iso,0.4,2,34364,17.183680534362793,140428,0.018732309361166696,0.018040327044753113,0.030833857483420938,0.03818658306086629,0.056984888108552595,0.21785914860397604,2.1167345229460546,2553.2363636363634,2550.2363636363634,0.001174979348847808,0,0.01221266414105449
theta_iso,0.4,4,68295,16.976248502731323,140784,0.01875295655331924,0.017985148836736187,0.031183012368831163,0.038093881359658695,0.09185912051692106,0.1510343614283851,2.1180742903749965,2559.7090909090907,2552.3454545454547,0.002876747357654279,0,0.01704028866916695
theta_iso,0.3,8,16065,17.477959871292114,140961,0.01884637533656653,0.01818226887682073,0.030885563216322964,0.03773116511300283,0.05194834170399109,0.22359498034591851,2.075162641616393,2562.927272727273,2560.2545454545457,0.0010428416370485453,0,0.012698547825285008
theta_iso,0.4,0,32305,17.365928888320923,141229,0.018844409984392855,0.018172369723862047,0.030921907438479935,0.03807061420921627,0.05465220141561467,0.20444243599566292,2.094972465766308,2567.8,2565.0363636363636,0.001076266205949203,0,0.012929355868837138
theta_iso,0.3,9,82360,17.46259355545044,140591,0.017846142479577488,0.016970896379255862,0.02949803422873032,0.048435755287410676,0.08496980799962896,0.13464911069963925,2.8540481424785225,2556.2,2532.2,0.009388936702918394,0,0.04260585670490999
theta_iso,0.3,7,80301,17.6056170463562,140550,0.01857445689024127,0.017924690547327593,0.030164512314845703,0.03741168222832501,0.05960586997581484,0.19630055481228226,2.0871591690548184,2555.4545454545455,2552.6363636363635,0.0011028103877623622,0,0.01255069370330843
theta_iso,0.4,3,37998,17.412840604782104,140862,0.0186085836152158,0.018018762901039764,0.029980707627273867,0.03714911242563762,0.05758934765866705,0.14019462099706637,2.0616905072597382,2561.1272727272726,2558.1454545454544,0.0011642600559412758,0,0.012842356348766877
theta_iso,0.4,1,35939,17.656501293182373,140648,0.018755941998631804,0.018086553171958286,0.030986016042339058,0.03794306892755834,0.048881935828257214,0.19441960590938123,2.0978606905812187,2557.2363636363634,2554.818181818182,0.0009456231158637166,0,0.012513508901655196
theta_iso,0.4,5,28071,17.3554790019989,140793,0.018825901635606202,0.018145904198043183,0.030903103100698097,0.03791944040875956,0.06008240763229232,0.17072782529968578,2.0896969362843167,2559.8727272727274,2556.6363636363635,0.0012642673996576535,0,0.013154063057112215
theta_iso,0.4,6,70354,17.568729639053345,140843,0.01859954622710456,0.01786380339292748,0.03019128254887347,0.038374238694514985,0.08918026831518686,0.19600369040566967,2.148156126130892,2560.7818181818184,2553.0363636363636,0.003024644462273595,0,0.019170281803142505
theta_iso,0.4,7,82837,17.375545978546143,141124,0.018576814560210177,0.01790436028219844,0.03003229026966299,0.03789263141672457,0.07139197337223308,0.20142672332141842,2.116391248806562,2565.890909090909,2560.909090909091,0.0019415549445877384,0,0.017495252402142798
theta_iso,0.4,8,4285,17.440020084381104,140964,0.018530400136600372,0.017856844864947874,0.029896197339413177,0.0376381448386974,0.08418119166786855,0.15317339457887869,2.107771284532984,2562.981818181818,2555.3636363636365,0.0029723901137879176,0,0.01821032320308731
theta_iso,0.5,0,99719,17.134923219680786,141010,0.01874863326960853,0.018122977533323592,0.0303213771954244,0.037456471090802385,0.060623302532528366,0.16910514321072156,2.0667945442148987,2563.818181818182,2560.909090909091,0.0011346712999078079,0,0.012772143819587264
theta_iso,0.5,2,1778,17.125696659088135,140014,0.018359479698438624,0.0177924852593776,0.029785262273305867,0.03693589805183208,0.058472905384436225,0.19124103508098678,2.0759268597603513,2545.7090909090907,2542.7636363636366,0.0011570271544274144,0,0.012598740125987402
theta_iso,0.4,9,48906,17.378247022628784,140858,0.018773173804360648,0.018129897208275736,0.03046173822408926,0.037598227434156785,0.07700421838814192,0.15790115491255285,2.0738246335447705,2561.0545454545454,2557.090909090909,0.0015476579250024848,0,0.01299180735208508
theta_iso,0.5,3,51413,17.023688793182373,140630,0.018742233890357028,0.018092980729466746,0.030451446877245283,0.03759247650574469,0.055644428414182025,0.21142336504559722,2.077738160883602,2556.909090909091,2554.181818181818,0.00106662874208917,0,0.012507999715565668
theta_iso,0.5,1,98144,17.504305601119995,141475,0.01928618868750646,0.017226296080167458,0.033494906433525276,0.0788916477599039,0.141769445411102,0.2071322254668999,4.579722036168381,2572.2727272727275,2503.927272727273,0.026570065382576426,0,0.049450432938681746
theta_iso,0.5,7,36193,16.903379440307617,141274,0.019091191587141943,0.018320303942797267,0.032000504855575686,0.03845713566423916,0.05470417106880303,0.24249972797044528,2.099153801395244,2568.6181818181817,2565.909090909091,0.0010546880530033834,0,0.012415589563543186
theta_iso,0.5,8,85126,16.86168599128723,140166,0.018665098083235014,0.018040831548670866,0.030426398474700633,0.03752170826685895,0.06717695302779511,0.1651280415853389,2.0798214409148628,2548.4727272727273,2545.4,0.0012057132257466147,0,0.012420986544525777
theta_iso,0.5,5,34134,17.031598567962646,140760,0.0186698518556918,0.018072081871169487,0.030266258667811376,0.037312762917744144,0.04607274310861245,0.16606013650473805,2.0646632293797564,2559.2727272727275,2557.3454545454547,0.0007530548451264564,0,0.012119920431940892
theta_iso,0.5,4,21116,17.321953773498535,140483,0.018079018167235717,0.017235539124065724,0.029585110548219263,0.044136139552947824,0.08543556957703097,0.18703832603824644,2.5607635035518674,2554.2363636363634,2535.181818181818,0.007459977363809144,0,0.031135439875287402
theta_iso,0.6,0,61924,17.107720613479614,140566,0.018686352941395337,0.018008759063428137,0.03074529262526582,0.03798599820646979,0.04792062411016024,0.22806597860868827,2.109306814127525,2555.7454545454543,2553.7090909090907,0.0007967787373902651,0,0.012805372565200689
theta_iso,0.5,9,70124,17.281058311462402,140355,0.01849121847461971,0.01788989662934881,0.029933808717186844,0.037292057972739046,0.05718275487618463,0.1787313350191262,2.0845317748544456,2551.909090909091,2549.018181818182,0.0011328417227743936,0,0.012675002671796515
theta_iso,0.6,1,65558,17.23231029510498,140779,0.018807440978659322,0.018130529303945764,0.030825372810951105,0.037780661121581786,0.07210196832629533,0.1974487526472508,2.0838145697908304,2559.6181818181817,2555.9636363636364,0.0014277697667976048,0,0.012942271219429034
theta_iso,0.5,6,19057,17.50180172920227,140336,0.01848512621176343,0.017885957948646336,0.029856512945315217,0.03703513477970916,0.04889927385859452,0.23573324314147293,2.070626291644172,2551.5636363636363,2549.1454545454544,0.0009477254588986432,0,0.012291927944362102
theta_iso,0.6,4,97914,17.077395915985107,141157,0.019028717501788035,0.01829425095897541,0.03157520122478273,0.03859740905012785,0.05534827739672861,0.196640115297253,2.109810843673347,2566.490909090909,2563.4,0.0012043327642270664,0,0.012496723506450265
theta_iso,0.6,3,89208,17.13547945022583,140101,0.018544707115948602,0.01792490903397237,0.03025888767500362,0.03740331303333022,0.04774946923625126,0.17975561109522964,2.0866668256135195,2547.2909090909093,2545.2181818181816,0.0008136986888030778,0,0.012562365721872078
theta_iso,0.6,2,87633,17.43140745162964,140397,0.018322309612881962,0.017697989968446848,0.02978921807225845,0.0377631821572129,0.07091588829575993,0.19224002874821622,2.1337554278502595,2552.672727272727,2547.181818181818,0.0021510431134568403,0,0.018540282199762104
theta_iso,0.6,5,55277,17.74410390853882,141378,0.019509290608162515,0.017691042120135947,0.03207118176136237,0.08613114630120544,0.11895904127455048,0.15559200767420656,4.868630446771191,2570.509090909091,2512.2363636363634,0.022669722304743314,0,0.03521057024430958
theta_iso,0.6,6,99973,17.187451124191284,140745,0.018683594938751106,0.018003379485261206,0.030629191842783853,0.03788306761920552,0.05211533886910121,0.18415018452334486,2.1042198021887604,2559.0,2556.2545454545457,0.00107286226864187,0,0.012789086646062027
theta_iso,0.6,7,53218,17.37825894355774,140924,0.018903327102486118,0.017941129198598027,0.030298024294461986,0.03894440188447963,0.12042030580099956,0.20086965062703577,2.17067729981694,2562.2545454545457,2544.909090909091,0.006769606312622406,0,0.020606851920183928
theta_iso,0.6,8,22921,17.19689655303955,140353,0.018205018210078278,0.01759193027515593,0.02977100494764783,0.037814943436453544,0.06211776929689605,0.1642091730843358,2.1495619210051897,2551.8727272727274,2547.072727272727,0.0018809715503053017,0,0.01963620300242959
theta_iso,0.6,9,19287,17.300537109375,141027,0.018804528591874856,0.01814713179879135,0.03087725109426065,0.03787310391135574,0.05521328955610921,0.18720094648909935,2.08700219578932,2564.1272727272726,2561.327272727273,0.0010919894771923106,0,0.01272096832521432
theta_iso,0.7,0,99576,17.40674638748169,140500,0.01844797082856579,0.01778002970195658,0.02989027688056005,0.03767826585037868,0.08065283261526061,0.1652978710618953,2.1191340218195713,2554.5454545454545,2547.163636363636,0.0028896797153024913,0,0.018355871886120995
theta_iso,0.7,3,67220,17.339866638183594,140806,0.018755497842152316,0.018088339127315223,0.03082166804821629,0.03796117796347415,0.05349728724858613,0.1741195457979039,2.09865470214172,2560.109090909091,2557.327272727273,0.0010866014232348052,0,0.012662812664233058
theta_iso,0.7,2,97517,17.37842893600464,140637,0.018568411385134254,0.018010118539763198,0.029966625243424253,0.037149759284239366,0.04919224328798946,0.1480930334085322,2.062715978366227,2557.0363636363636,2554.6,0.0009528075826418368,5,0.012770465809139842
