baseline,metric,mean,ci_95,min,max,n
fixed_isolation,slo_violation_rate,0.0007947792365792918,0.0007341795319064285,0.0002708592906820237,0.0036947663738686083,10
fixed_isolation,affected_ratio,0.003191821630408112,3.8371513504699885e-05,0.003093351590091256,0.0032613992777437615,10
fixed_shedding,p99_latency,0.04174087608660734,0.0006557326867780782,0.04050002407289572,0.04312755488580226,10
fixed_shedding,p999_latency,0.09540518906784559,0.0016620483601272888,0.09103141526389814,0.09873171577347495,10
fixed_shedding,p95_latency,0.030666327552118962,0.00037408616329047525,0.030000000000001137,0.03159694258225443,10
fixed_shedding,p50_latency,0.01622612382066384,5.9029614544887547e-05,0.01608931518080503,0.01636214734846675,10
fixed_shedding,avg_latency,0.01754177549094139,6.359310491917213e-05,0.017416607453262345,0.017705532210031745,10
fixed_shedding,max_latency,0.15626213740479003,0.0078077675170666215,0.1448870765928234,0.1778865206991327,10
fixed_shedding,tail_ratio,2.572340853999474,0.03498130654356406,2.4964960992056056,2.6490669459328102,10
fixed_shedding,throughput,2521.9315789473685,3.6827697037376357,2514.3263157894735,2530.7473684210527,10
fixed_shedding,goodput,2505.5431578947373,3.840708146087913,2498.221052631579,2514.778947368421,10
fixed_shedding,slo_violation_rate,0.0064985318509376815,0.00014370414572436764,0.0062559052332333,0.006820700470465238,10
fixed_shedding,affected_ratio,0.017333379081584957,0.0003453286957432366,0.016134197927801647,0.01774831560172596,10
fixed_speculation,p99_latency,0.039818622445467744,0.0010519519958156326,0.038811658328207835,0.043853229708982436,10
fixed_speculation,p999_latency,0.050124013690478184,0.002499342781987188,0.04752197707481175,0.058555426028743154,10
fixed_speculation,p95_latency,0.03239621500962311,0.0004702008094052335,0.031599032224551134,0.033469974179615024,10
fixed_speculation,p50_latency,0.01662650412198601,4.6777421845594185e-05,0.016529824828763306,0.016715562971697295,10
fixed_speculation,avg_latency,0.017752443554279507,7.319207164372379e-05,0.017607162644641242,0.017886441592421587,10
fixed_speculation,max_latency,0.09500046462100187,0.006880630505811658,0.08396611451779812,0.11424414310743813,10
fixed_speculation,tail_ratio,2.394985392018679,0.06516687253672596,2.3315962007089692,2.6468980459114344,10
fixed_speculation,throughput,2525.04,2.8035359439904184,2520.178947368421,2531.915789473684,10
fixed_speculation,goodput,2522.6621052631576,3.5608362133545857,2511.8842105263157,2528.1052631578946,10
fixed_speculation,slo_violation_rate,0.0009419186947711968,0.000735357498183128,0.0003292627016213062,0.003719939879759519,10
fixed_speculation,affected_ratio,0.0041811659627704395,0.0015214637064453061,0.0032942669734078753,0.010194069811916917,10
no_mitigation,p99_latency,0.07906497992066087,0.0003976330574051632,0.07780467732305178,0.07957748569064009,10
no_mitigation,p999_latency,0.11750278368594443,0.0008212805628731189,0.11568235625821248,0.11976145127373197,10
no_mitigation,p95_latency,0.03333721037705705,0.0005036021129933561,0.03201525652249209,0.034680925617788814,10
no_mitigation,p50_latency,0.016147188383360954,8.594105279281768e-05,0.015996422362746898,0.016395400551029837,10
no_mitigation,avg_latency,0.01829370054626035,0.000110286256991658,0.01805500009796142,0.018620600547555634,10
no_mitigation,max_latency,0.17513462919247758,0.0036606144209786508,0.16696562846398422,0.18463837768641156,10
no_mitigation,tail_ratio,4.896592114410181,0.018742123555323734,4.853646938539822,4.933487240225801,10
no_mitigation,throughput,2526.3231578947366,3.511183980530109,2516.642105263158,2533.4736842105262,10
no_mitigation,goodput,2474.4042105263156,3.233593599680535,2465.1684210526314,2481.1894736842105,10
no_mitigation,slo_violation_rate,0.020550953982299155,0.0002191302644172843,0.02022609813727864,0.02134335376536043,10
no_mitigation,affected_ratio,0.02761743077771344,4.407078263068131e-05,0.027478639065826253,0.027705995197849435,10
