baseline,metric,mean,ci_95,min,max,n
fixed_shedding,avg_latency,0.015676818333521043,9.006825352600002e-05,0.015488266386925839,0.015926234889381333,10
fixed_shedding,max_latency,0.3445410368599159,0.019033204217615986,0.31003288595411327,0.3824031352221038,10
fixed_shedding,tail_ratio,1.9952927748862674,0.008455527894143632,1.980317483990633,2.0173612953309195,10
fixed_shedding,throughput,2560.697894736842,3.2519377397679134,2553.621052631579,2568.6315789473683,10
fixed_shedding,goodput,2560.0484210526315,3.4134487583537685,2553.084210526316,2568.221052631579,10
fixed_shedding,slo_violation_rate,0.0002537583990152029,0.00014367025582541157,0.00011077695675185551,0.0008107796654813644,10
fixed_shedding,affected_ratio,0.02609020759963162,0.0021389101977955694,0.02220423458256121,0.03251919108204469,10
fixed_speculation,p99_latency,0.029976034340401376,0.0004150579898314017,0.029597436487808437,0.031562752079688804,10
fixed_speculation,p999_latency,0.0375895063041682,0.00029203516029786987,0.03696212047285556,0.03839722440643619,10
fixed_speculation,p95_latency,0.026610687353700223,0.0002651991082400437,0.026276187928930383,0.027556014554356523,10
fixed_speculation,p50_latency,0.014989988890353346,0.00021290685453595497,0.014785535480767109,0.015790487542318488,10
fixed_speculation,avg_latency,0.01567242566093137,0.00016860047069097427,0.015481636883581913,0.016304646464171253,10
fixed_speculation,max_latency,0.350513821751373,0.01765140966871496,0.3100729309917085,0.3824031352221038,10
fixed_speculation,tail_ratio,1.9997727730033883,0.006442030550933222,1.981028951114044,2.011612127647249,10
fixed_speculation,throughput,2560.7536842105264,2.571679253906226,2553.684210526316,2566.2315789473682,10
fixed_speculation,goodput,2560.2736842105264,2.6420243692262626,2552.978947368421,2565.8105263157895,10
fixed_speculation,slo_violation_rate,0.0001874931099316455,3.800354491289373e-05,0.00011082333528984407,0.000279723731679124,10
fixed_speculation,affected_ratio,0.027539485299144646,0.0035696474739018093,0.018183236123481824,0.03291537337209111,10
lit_blacklist,p99_latency,0.03038943998045777,0.00021831519606501935,0.029979333571413917,0.03081026113345657,10
lit_blacklist,p999_latency,0.037709692802450664,0.00015435098117019428,0.037423857342311566,0.03798324449229248,10
lit_blacklist,p95_latency,0.027143735982424484,5.1476202872178807e-05,0.027035802714046746,0.02722304382350238,10
lit_blacklist,p50_latency,0.015582756451032154,3.9362856660295564e-05,0.01551184424673302,0.015688894270587284,10
lit_blacklist,avg_latency,0.01607222158314829,3.480137226696136e-05,0.0160062258403941,0.016160214745421824,10
lit_blacklist,max_latency,0.33104113555023196,0.01846784358973993,0.29977767884309436,0.37137044270107644,10
lit_blacklist,tail_ratio,1.9501842962619693,0.012039329225785116,1.9260667677492083,1.974078920295413,10
lit_blacklist,throughput,2559.9378947368423,2.95178305355618,2555.3263157894735,2568.2315789473682,10
lit_blacklist,goodput,2559.755789473684,2.957958500244811,2555.136842105263,2568.073684210526,10
lit_blacklist,slo_violation_rate,7.114163935051012e-05,3.4663889155855286e-06,6.14799452418621e-05,7.824919485696871e-05,10
lit_blacklist,affected_ratio,0.00662554635653582,3.5922270339739546e-05,0.0065280115907191925,0.006696621268863794,10
lit_hedged,p99_latency,0.03231206768282163,0.00031076750658373117,0.03175814767685914,0.03290257859882755,10
lit_hedged,p999_latency,0.26754151052383696,0.003106565975927535,0.2581375811324345,0.27303550791390974,10
lit_hedged,p95_latency,0.02681535459208418,9.401999440701399e-05,0.02663232504308244,0.026992442288603865,10
lit_hedged,p50_latency,0.01478129234700667,4.546106608384915e-05,0.014664788730506473,0.014871197874583686,10
lit_hedged,avg_latency,0.01637200794722387,4.2442024528090216e-05,0.01625260269125182,0.016431838011992606,10
lit_hedged,max_latency,0.3953422493474978,0.005829885931359605,0.3808565044366574,0.4128994041028058,10
lit_hedged,tail_ratio,2.1859793840824397,0.01787214627551884,2.1581008765160825,2.229297495597432,10
lit_hedged,throughput,2558.8200000000006,3.314856352668317,2549.642105263158,2565.021052631579,10
lit_hedged,goodput,2548.2873684210526,3.3111397331536954,2539.1263157894737,2554.463157894737,10
lit_hedged,slo_violation_rate,0.004116215350889821,6.024928371549153e-06,0.004099522270100187,0.004126790813261687,10
lit_hedged,affected_ratio,0.04030269160105807,0.00018422857252448172,0.0397417444586092,0.040683656591756295,10
lit_retry,p99_latency,0.032266920343257,0.0002765020567072728,0.0317236508261871,0.03282402790253022,10
lit_retry,p999_latency,0.26717911181887943,0.0029104379729168782,0.26160826053109343,0.27310298928950694,10
lit_retry,p95_latency,0.02678222529736336,9.207276431907902e-05,0.026591011834760536,0.02696493294394422,10
lit_retry,p50_latency,0.01475720011486512,4.676410444705226e-05,0.014630578110995884,0.014848976188662988,10
lit_retry,avg_latency,0.016351672687799298,4.22769443035785e-05,0.016231414337304278,0.01642718020136647,10
lit_retry,max_latency,0.39743902404674714,0.012848396118971856,0.37726524217066526,0.43908787990568854,10
lit_retry,tail_ratio,2.186494612695441,0.015478127261756494,2.1595946083485233,2.223663393627535,10
lit_retry,throughput,2558.838947368421,3.3304513574992964,2549.5894736842106,2565.063157894737,10
