baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
lit_blacklist,4,46,25.732635736465454,242953,0.016057414219152792,0.015552144767845277,0.027108015077386936,0.03053637512465173,0.03798324449229248,0.3418680655045776,1.9634832095819343,2557.4,2557.2105263157896,7.408840392997822e-05,0,0.0065280115907191925
lit_blacklist,6,48,26.028120040893555,242756,0.0160062258403941,0.01551184424673302,0.027065538545403722,0.03005120025405344,0.03759307927793902,0.29977767884309436,1.937306730009398,2555.3263157894735,2555.136842105263,7.41485277397881e-05,0,0.006632173870058824
lit_blacklist,1,43,31.381601810455322,242814,0.01606441405516459,0.015557611666793036,0.027216853008872725,0.030693333052840322,0.03784797751789976,0.36038865038723067,1.9728820663620075,2555.936842105263,2555.7368421052633,7.824919485696871e-05,0,0.006589405882692102
lit_blacklist,7,49,25.588388442993164,243982,0.016160214745421824,0.015688894270587284,0.027217612027703095,0.030613275796636204,0.03794457182313902,0.34360175398968273,1.9512704508454983,2568.2315789473682,2568.073684210526,6.14799452418621e-05,0,0.00665213007516948
lit_hedged,9,51,34.85688662528992,243046,0.016310633130865806,0.014719456047298962,0.02663864798407145,0.03180173546434617,0.26742937422681184,0.39614938482748485,2.1605238238529765,2558.378947368421,2547.821052631579,0.004126790813261687,386,0.040683656591756295
lit_blacklist,5,47,31.689165592193604,243641,0.01612017000395248,0.015645915285446677,0.02722304382350238,0.03052665619099742,0.03753989974273143,0.30913631186879975,1.9510943037888187,2564.642105263158,2564.463157894737,6.977479159911509e-05,0,0.006640918400433424
lit_retry,1,43,24.40278649330139,242804,0.016388592661624103,0.014768532680598412,0.026919900320970313,0.03260605486065219,0.27046349839068473,0.39678476045341426,2.2078059862701953,2555.8315789473686,2545.315789473684,0.004114429745803199,247,0.04012289748109586
lit_blacklist,8,50,31.29317283630371,243387,0.016108512596675374,0.01560741103949681,0.027189284454140147,0.03081026113345657,0.037889108499156866,0.31211885503556225,1.974078920295413,2561.9684210526316,2561.7894736842104,6.984760895199825e-05,0,0.006598544704524071
lit_retry,2,44,24.003767728805542,242653,0.016318082671624854,0.014725583098368134,0.026683685693157953,0.03180128986402397,0.2690295900367052,0.39190733410774214,2.1595946083485233,2554.242105263158,2543.7263157894736,0.004116990105211969,208,0.04044870658924472
lit_blacklist,9,51,29.371896028518677,242979,0.016013476670914715,0.015520673543960584,0.027035802714046746,0.02998012589607555,0.037423857342311566,0.3089340491223904,1.9316253132417336,2557.6736842105265,2557.4842105263156,7.408047609052635e-05,0,0.0066795895941624585
lit_retry,0,42,29.07078981399536,243084,0.016345555244472253,0.014717874549626586,0.026839705765518567,0.03272759886800698,0.26540220129481845,0.43908787990568854,2.223663393627535,2558.778947368421,2548.242105263158,0.004117918085929144,207,0.04030705435158217
lit_retry,3,45,24.01295256614685,243262,0.016329805483762536,0.014737968562034354,0.026752870827651685,0.03218069324123575,0.26282634751421774,0.4128994041028058,2.183522994080379,2560.6526315789474,2550.1263157894737,0.004110794123208721,215,0.040170680171995626
lit_retry,4,46,23.248683214187622,243174,0.016416474419620974,0.014825626145558601,0.02696493294394422,0.03282402790253022,0.26160826053109343,0.3829271141083197,2.214006179588139,2559.7263157894736,2549.178947368421,0.004120506304127908,229,0.03974520302334954
lit_retry,6,48,20.89990758895874,242211,0.016231414337304278,0.014630578110995884,0.026591011834760536,0.0317236508261871,0.26195284926402634,0.37726524217066526,2.1683115038594813,2549.5894736842106,2539.0947368421052,0.004116245752670193,207,0.04035324572376977
lit_retry,5,47,24.433006763458252,243536,0.016380666358405058,0.01480979506571245,0.026785490518452804,0.03235621079779773,0.2671525830111462,0.38095016347100596,2.1847845060806166,2563.536842105263,2553.021052631579,0.004102062939360095,190,0.04051146442415084
lit_retry,7,49,20.26156759262085,243681,0.01637773064440072,0.01479527968494665,0.026768195400563854,0.032198647847525325,0.2691658223989558,0.39999281729852854,2.1762784167091893,2565.063157894737,2554.5157894736844,0.004111933224174228,210,0.040401180231532205
lit_retry,8,50,18.114114999771118,243448,0.01642718020136647,0.014848976188662988,0.02690816285261448,0.0323853052529127,0.27310298928950694,0.3963543666376488,2.180979000938697,2562.6105263157897,2552.0947368421052,0.004103545726397424,216,0.040345371496171664
lit_retry,9,51,17.913572549819946,243044,0.016301224855411717,0.014711787062147152,0.02660829681599921,0.031865723971698,0.271086976457639,0.3962211582116524,2.1659995374516567,2558.357894736842,2547.8105263157895,0.004122710291140699,202,0.04065930448807623
