baseline,metric,mean,ci_95,min,max,n
fixed_shedding,tail_ratio,2.270937382273705,0.12726856725356764,2.0589868311383377,2.516379063015806,10
fixed_shedding,throughput,2559.731764705882,3.729675959535467,2551.8,2566.294117647059,10
fixed_shedding,goodput,2546.710588235294,7.018301647281731,2532.4470588235295,2559.294117647059,10
fixed_shedding,slo_violation_rate,0.005087621263805408,0.0021528885659954254,0.001042657076058848,0.008050505748715468,10
fixed_shedding,affected_ratio,0.030561805272101693,0.002613124758071947,0.02576786870788607,0.03402686574042073,10
fixed_speculation,p99_latency,0.03354112273113234,0.0006676950226814266,0.032698420105298026,0.03600181938963202,10
fixed_speculation,p999_latency,0.06242491175650883,0.028668318537027972,0.03999255147106925,0.17066837612847038,10
fixed_speculation,p95_latency,0.02807785451851006,0.00011102984254361457,0.027887314432831545,0.028382083630350507,10
fixed_speculation,p50_latency,0.01617853729025267,7.637345564550826e-05,0.01596742079126301,0.01636436697618926,10
fixed_speculation,avg_latency,0.01674618270603121,0.0001573081410233816,0.01655469091369166,0.01731927424172518,10
fixed_speculation,max_latency,0.19284905242216882,0.012347557523385691,0.16693138578920674,0.23477828324294592,10
fixed_speculation,tail_ratio,2.0731345627085975,0.038384721136626825,2.0219798587291846,2.2134979328263995,10
fixed_speculation,throughput,2559.7588235294115,3.3456704500865517,2551.9882352941177,2565.823529411765,10
fixed_speculation,goodput,2555.8470588235296,4.5170968011574715,2545.247058823529,2562.4470588235295,10
fixed_speculation,slo_violation_rate,0.0015284544487628772,0.0010466923638461393,0.0007527044579380488,0.005511503367119447,10
fixed_speculation,affected_ratio,0.02529026339880556,0.0012820182674723017,0.023391219764059397,0.02827460985083546,10
lit_blacklist,p99_latency,0.03307813184048732,0.00024548508817533865,0.032557449895083995,0.033587384734117216,10
lit_blacklist,p999_latency,0.039067182987048275,0.00012262021009931928,0.03880789201255996,0.039288734352224935,10
lit_blacklist,p95_latency,0.028049747645580474,8.942034327380015e-05,0.027883578817257868,0.02827497190038306,10
lit_blacklist,p50_latency,0.016236497449422415,5.7871226109290615e-05,0.016107432346544215,0.01641063596321679,10
lit_blacklist,avg_latency,0.01668421216383108,5.799548670020812e-05,0.016556299588627702,0.016844481237000185,10
lit_blacklist,max_latency,0.1847648131121721,0.01680468511262075,0.14826184305173484,0.2389322382687702,10
lit_blacklist,tail_ratio,2.037236235398148,0.009862635427977792,2.0129197175508637,2.0593718044092775,10
lit_blacklist,throughput,2560.1141176470587,3.363288928223299,2550.9764705882353,2566.235294117647,10
lit_blacklist,goodput,2559.652941176471,3.3605576005095052,2550.5529411764705,2565.7764705882355,10
lit_blacklist,slo_violation_rate,0.00018013704254553326,7.696560833913473e-06,0.0001660263889721583,0.00020243939470620983,10
lit_blacklist,affected_ratio,0.022859673410277698,7.373641444951147e-05,0.02275945082160003,0.02307131090748074,10
lit_hedged,p99_latency,0.1099305151803063,0.0014772653892435993,0.10753664644518679,0.11305761412274046,10
lit_hedged,p999_latency,0.1854331036996176,0.0012396753773907005,0.1831816119132586,0.18896330714362797,10
lit_hedged,p95_latency,0.029176454794269398,8.690340968319132e-05,0.028977092872025878,0.029403234172605857,10
lit_hedged,p50_latency,0.016127207974694004,6.57735960451582e-05,0.01593870664804342,0.01625817979714128,10
lit_hedged,avg_latency,0.01840878905965939,7.024120419285782e-05,0.018214222680315334,0.018552147932910497,10
lit_hedged,max_latency,0.25020986046928256,0.007682352751155036,0.2361194380378393,0.2743398099973007,10
lit_hedged,tail_ratio,6.81650733445403,0.08927356234886649,6.657239824691818,7.017441187101456,10
lit_hedged,throughput,2553.1376470588234,4.017805761406699,2540.9058823529413,2560.7176470588233,10
lit_hedged,goodput,2504.1976470588233,3.90265210685504,2492.3411764705884,2511.435294117647,10
lit_hedged,slo_violation_rate,0.019168520836799825,9.952492298519087e-05,0.01886922800585835,0.019315609686386414,10
lit_hedged,affected_ratio,0.04275471138417095,0.00011648388103642951,0.042499895822240334,0.043034025723502345,10
lit_retry,p99_latency,0.10949120005430968,0.001168532186872529,0.10803303255861198,0.1128045275145141,10
lit_retry,p999_latency,0.18472169570639638,0.0009500660075935065,0.1829336236531512,0.1872222441753159,10
lit_retry,p95_latency,0.029131510744333473,7.346493524366528e-05,0.02896862545153951,0.029312516679548394,10
lit_retry,p50_latency,0.016085606917840778,5.840109223360172e-05,0.015929532473546004,0.016203177767344812,10
lit_retry,avg_latency,0.018364163856015775,6.245144718764507e-05,0.018205841126949132,0.018496277573680112,10
lit_retry,max_latency,0.2466249666878994,0.003404151178433197,0.23483541625211757,0.25081127376030565,10
lit_retry,tail_ratio,6.806757933101393,0.06695047097977778,6.6986708986489,7.013009920863142,10
lit_retry,throughput,2553.287058823529,4.022392758896789,2541.1529411764704,2560.9764705882353,10
lit_retry,goodput,2504.465882352941,3.970072087194201,2492.4,2511.764705882353,10
lit_retry,slo_violation_rate,0.019120930345599092,9.683977695985337e-05,0.01881300745612217,0.019273416580015273,10
lit_retry,affected_ratio,0.04269416716464618,0.00011752245000065973,0.04240344453235689,0.042942718428679555,10
no_mitigation,p99_latency,0.1253156688277002,0.0007756586315445855,0.12372400610836072,0.1268457051615951,10
no_mitigation,p999_latency,0.18951268461977086,0.0012655879331137192,0.18665526262771767,0.1921366071065369,10
no_mitigation,p95_latency,0.02920986832776884,7.484693079407335e-05,0.029050729658152363,0.029403928673065138,10
no_mitigation,p50_latency,0.016083647124437838,5.560137284749288e-05,0.015939973247142802,0.01620290396542412,10
no_mitigation,avg_latency,0.018594529165513213,6.16078425996112e-05,0.018446483066197537,0.01874224734711343,10
no_mitigation,max_latency,0.2540332622720484,0.008938160852572855,0.24296044559667962,0.28100633015789356,10
no_mitigation,tail_ratio,7.79150484422628,0.04091542027016551,7.673262970293687,7.878928499538186,10
no_mitigation,throughput,2559.877647058823,4.020551267220209,2547.7764705882355,2567.364705882353,10
no_mitigation,goodput,2507.7717647058826,3.9738267478564016,2495.823529411765,2515.1882352941175,10
no_mitigation,slo_violation_rate,0.020354868132118984,5.912810405951292e-05,0.020159938266217748,0.02047131854236119,10
no_mitigation,affected_ratio,0.043525969857896266,0.0001122213166289593,0.04326323130000734,0.04376507632533559,10
