baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
no_mitigation,1,43,31.443999767303467,281927,0.01649618592792415,0.014873464114657509,0.027080528818285286,0.03575537328445222,0.17321573566951234,0.23577848853356187,2.403970790450625,2562.9727272727273,2542.427272727273,0.008016259528175734,0,0.0385915502949345
no_mitigation,4,46,31.479471683502197,281898,0.016510207825041506,0.014888283605358765,0.027152582397710744,0.03592304267859601,0.1725903511132809,0.24643375694655845,2.4128397625140727,2562.7090909090907,2542.1545454545453,0.0080206315759601,0,0.03866292063086648
no_mitigation,12,54,31.446202039718628,281604,0.01647106554832168,0.01483137008578339,0.027025684334942922,0.035687722408281164,0.1746918587967035,0.24908424937916607,2.406232344137217,2560.0363636363636,2539.518181818182,0.008014800926123208,0,0.03851507791082513
no_mitigation,15,57,31.58135747909546,281963,0.016526496106286762,0.014894597882573635,0.027113706947764268,0.03598959057644366,0.17696176996313875,0.24543467429856491,2.41628480743013,2563.3,2542.7454545454543,0.008018782606228477,0,0.03843412078889783
no_mitigation,13,55,31.62853765487671,281027,0.016394623821851046,0.014742297979566388,0.026894652778581475,0.035504824138738976,0.1736956408530634,0.24453176386629139,2.408364298968218,2554.7909090909093,2534.2727272727275,0.008031256783156067,0,0.03871158287282005
no_mitigation,11,53,31.677359104156494,281262,0.01642682644483937,0.014793909834455832,0.026954431732817245,0.03539565176056179,0.17253366630968725,0.2418549490738151,2.3925826341136243,2556.927272727273,2536.3727272727274,0.008038768123671167,0,0.03861879670911819
no_mitigation,3,45,31.726579904556274,281459,0.016464287905741774,0.01481037308984412,0.02696867062953102,0.035557577027741934,0.17629707612307072,0.23178224530647284,2.400856265540315,2558.7181818181816,2538.172727272727,0.008029588678990545,0,0.038446096944848095
no_mitigation,2,44,31.78145670890808,281145,0.016475701220093335,0.014822719159525377,0.027020037361364754,0.035754482966489365,0.1743432267135035,0.23794647057346197,2.412140618849465,2555.8636363636365,2535.3,0.008045670383609881,0,0.0383787725195184
no_mitigation,10,52,31.833275318145752,282388,0.016496261841998174,0.014855128657544014,0.02706501830281736,0.03582832609759651,0.1743103817879137,0.23276437585072074,2.4118489259533598,2567.163636363636,2546.572727272727,0.008020879074181623,0,0.038712693173930904
no_mitigation,8,50,31.84447169303894,282092,0.0165555931189276,0.01494462163912047,0.027143899662583598,0.03588379378149456,0.17209437483743173,0.24303940958216685,2.4011175824994937,2564.4727272727273,2543.927272727273,0.008011570693249011,0,0.038703685322518895
