baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
no_mitigation,15,57,15.428261995315552,140607,0.021185036304304034,0.01745396017976475,0.035783686090477565,0.1283534571433249,0.17801847012925115,0.244079508719949,7.3538300661492,2556.490909090909,2459.018181818182,0.03812754699268173,0,0.04991927855654413
no_mitigation,1,43,15.617431163787842,140548,0.019828960671043554,0.016942961484859076,0.03613389450570561,0.1147347481539023,0.1697058232245614,0.22404078726581567,6.771823701330725,2555.418181818182,2471.7636363636366,0.03273614708142414,0,0.06156615533483223
no_mitigation,9,51,15.58186411857605,140245,0.019999263519100745,0.01691132280514651,0.03611693881231586,0.09892914052656859,0.17774199644194252,0.2311959630066447,5.8498759479927935,2549.909090909091,2446.7090909090907,0.04047203108845235,0,0.05721416093265357
no_mitigation,12,54,15.57941746711731,140571,0.019866071813976927,0.016927707967418826,0.03678131690598718,0.10148545139950496,0.14003612599309656,0.17803215779339965,5.99522697312811,2555.836363636364,2455.890909090909,0.03910479401868095,0,0.059948353501077745
no_mitigation,14,56,15.583359956741333,140575,0.020719362273048443,0.01716645974991593,0.034872468045374895,0.13997319537610386,0.1919228284573194,0.2456123472395717,8.15387665338448,2555.909090909091,2471.327272727273,0.03309265516628134,0,0.052726302685399254
no_mitigation,17,59,15.573541164398193,141048,0.02064559249151394,0.017272531559063165,0.036472667932277394,0.11760418621638928,0.17245283411090476,0.2542788342858202,6.8087405609446146,2564.509090909091,2466.018181818182,0.03840536554931655,0,0.05516561737848109
no_mitigation,6,48,15.65423583984375,139933,0.020679204185048868,0.01710503080528536,0.03541464197160735,0.11975083220181737,0.15932407309151567,0.1988765848502485,7.000912980806502,2544.2363636363634,2445.6545454545453,0.03874711469060193,0,0.050781445406015736
no_mitigation,13,55,15.671521186828613,140684,0.02065742074742866,0.017245051517361887,0.035686425925234445,0.12773614736972347,0.17857847479259714,0.22974115057491673,7.407118919947668,2557.890909090909,2460.309090909091,0.03814932757101021,0,0.05344602086946632
no_mitigation,5,47,15.71679139137268,140762,0.020615674371640386,0.01722448102736518,0.035604779831860826,0.1233348093852641,0.16694515471292568,0.21062780099893885,7.1604368914986445,2559.309090909091,2464.890909090909,0.03689205893636067,0,0.053963427629615944
no_mitigation,10,52,15.712921380996704,140865,0.020276458018175198,0.01709972100474033,0.03586967937565788,0.11228502299258114,0.14857818608939696,0.18996911535187877,6.566482749131043,2561.181818181818,2468.1454545454544,0.03632555993326944,0,0.057352784580981794
no_mitigation,11,53,15.705804824829102,140228,0.020231828051590572,0.01697930928871294,0.03523689185211758,0.12243499015013783,0.18200212687710982,0.23650320319519125,7.210834555651033,2549.6,2459.6363636363635,0.035285392361012066,0,0.056622072624582825
no_mitigation,18,60,15.704683780670166,140468,0.019523312809814505,0.01678524882429233,0.036387990818116445,0.08770065503832176,0.18205820766317232,0.24664287392230477,5.224864758120095,2553.9636363636364,2466.4545454545455,0.034264031665575075,0,0.06355896004784008
no_mitigation,4,46,15.827073812484741,141226,0.020546472443521424,0.017326735015389616,0.036412719146110106,0.11520645497157567,0.18142029195523135,0.26544603393221244,6.649057359580396,2567.7454545454543,2473.2727272727275,0.03679209210768555,0,0.05605200175605059
