baseline,metric,mean,ci_95,min,max,n
adaptive,p99_latency,0.0304041518356032,0.00031630415472918297,0.0298466104136804,0.030915868032651374,10
adaptive,p999_latency,0.0377135369871446,0.0002874612194880553,0.03705982693017728,0.038251262460013105,10
adaptive,p95_latency,0.027057471880196964,0.000121805854033374,0.026784173486769095,0.02727304812430571,10
adaptive,p50_latency,0.015498056071611633,7.516225559810652e-05,0.015310022163664172,0.015619051473393597,10
adaptive,avg_latency,0.015996740829192106,7.051849588685009e-05,0.015823749677825,0.016115195815891707,10
adaptive,max_latency,0.0546725101797854,0.005945298642645549,0.04358930102733183,0.0696182853917584,10
adaptive,tail_ratio,1.96174397905461,0.013840117800425555,1.9306047837673863,1.9823116481858962,10
adaptive,throughput,2558.6581818181817,5.909737390958111,2542.2545454545457,2569.9636363636364,10
adaptive,goodput,2558.6181818181817,5.898346852037524,2542.2545454545457,2569.9636363636364,10
adaptive,slo_violation_rate,1.5615050044847185e-05,1.3059990421613534e-05,0.0,5.680325482650156e-05,10
adaptive,affected_ratio,0.009866152837650178,0.0002857402723232047,0.009148942220200181,0.010260087903036844,10
fixed_isolation,p99_latency,0.03046113482151073,0.00035137910137049536,0.029869044272358532,0.031071316615629046,10
fixed_isolation,p999_latency,0.037674019387120596,0.00025265859921331054,0.03708586254788235,0.03819327205941377,10
fixed_isolation,p95_latency,0.027081905228804288,0.00012911309262543037,0.026794378657178264,0.02728731411418739,10
fixed_isolation,p50_latency,0.015496817014834675,8.483796198546685e-05,0.015284826910704652,0.015662963854314427,10
fixed_isolation,avg_latency,0.01600144199762195,7.710181685955503e-05,0.015816754430624677,0.01614358256243814,10
fixed_isolation,max_latency,0.04865102807990222,0.0022289914551692686,0.04539825674649478,0.056646897561869025,10
fixed_isolation,tail_ratio,1.9655657022194366,0.01535650550491986,1.931583434480084,1.9874939413886943,10
fixed_isolation,throughput,2559.2981818181815,5.9636898625559125,2543.927272727273,2571.6545454545453,10
fixed_isolation,goodput,2559.294545454545,5.969022263891647,2543.890909090909,2571.6545454545453,10
fixed_isolation,slo_violation_rate,1.4294290860230423e-06,3.233593245659116e-06,0.0,1.4294290860230424e-05,10
fixed_isolation,affected_ratio,0.009719250258633749,5.804955358503498e-05,0.009579306424104605,0.00984916021823628,10
fixed_shedding,p99_latency,0.03290819931048497,0.001053964455240069,0.030363179978592073,0.035228332822156046,10
fixed_shedding,p999_latency,0.08288273227251503,0.019600399547178068,0.0402300000000011,0.12315494784027717,10
fixed_shedding,p95_latency,0.027147720104941958,0.0001348921047958729,0.026846431250442393,0.027430414987614782,10
fixed_shedding,p50_latency,0.015353671565756866,8.529300561116055e-05,0.015133188453027913,0.015483896860708057,10
fixed_shedding,avg_latency,0.016093013911759685,0.00010179118524525039,0.01590172965358683,0.016345467742766875,10
fixed_shedding,max_latency,0.18043663198907467,0.019902283930153936,0.1271617472761406,0.21888074436501626,10
fixed_shedding,tail_ratio,2.143545640000147,0.07084305629108456,1.9609520944072993,2.2853038375306434,10
fixed_shedding,throughput,2556.5054545454545,7.169788551430701,2539.836363636364,2574.018181818182,10
fixed_shedding,goodput,2548.3418181818183,7.8794705195656425,2532.0363636363636,2562.690909090909,10
fixed_shedding,slo_violation_rate,0.0031936023062797284,0.001148574032326707,0.0005402369934389638,0.0055121074576825,10
fixed_shedding,affected_ratio,0.016733197564449437,0.0016406155743991736,0.011494252873563218,0.018607040424651475,10
fixed_speculation,p99_latency,0.031981641232881206,0.00028806515902722027,0.031420488031993626,0.03253001338426118,10
fixed_speculation,p999_latency,0.05275876568736765,0.003784319370244544,0.03998380790425231,0.058912039999994,10
fixed_speculation,p95_latency,0.027128234577270767,7.622370991383803e-05,0.02692890892291757,0.02731075235530085,10
fixed_speculation,p50_latency,0.015382622718848183,6.249742760771431e-05,0.015252004667583918,0.01550692984736557,10
fixed_speculation,avg_latency,0.016000900109754596,5.2225394244545215e-05,0.015890681071190915,0.016106826367712216,10
fixed_speculation,max_latency,0.13558753056360723,0.018419495843075003,0.08135250605716848,0.16556212666755243,10
fixed_speculation,tail_ratio,2.079107326699762,0.018786268604984505,2.0311002269007097,2.12369777033525,10
fixed_speculation,throughput,2554.0036363636364,5.74954434074639,2541.8545454545456,2567.0545454545454,10
fixed_speculation,goodput,2550.754545454545,5.69804397257869,2538.2,2563.1272727272726,10
fixed_speculation,slo_violation_rate,0.0012720093211136699,0.0003027480192018728,0.0002917298154986801,0.001747503566333809,10
fixed_speculation,affected_ratio,0.017535259987416042,0.0007365326975639625,0.015248219380821255,0.01863512412791727,10
lit_blacklist,p99_latency,0.030610953613440996,0.00038888233412967245,0.02994868811245322,0.03136690854460071,10
lit_blacklist,p999_latency,0.03824315093826401,0.0003231747269830003,0.03787033813239435,0.03932467633030179,10
lit_blacklist,p95_latency,0.02707669828931497,0.00011841115459952184,0.026789991701998514,0.02730707564222996,10
lit_blacklist,p50_latency,0.015449892022855627,7.247404182840218e-05,0.0152379651130361,0.015569041681476214,10
lit_blacklist,avg_latency,0.015977808849192088,6.855258998407783e-05,0.015789145278727854,0.0161038654266088,10
lit_blacklist,max_latency,0.05878032145695507,0.0022548513523831413,0.05270423768370236,0.06312958237582933,10
lit_blacklist,tail_ratio,1.9812109544232333,0.018284611417094733,1.942709305885388,2.0146974480722557,10
lit_blacklist,throughput,2559.010909090909,5.492460364840009,2543.2363636363634,2570.8,10
lit_blacklist,goodput,2558.932727272727,5.480781010534272,2543.163636363636,2570.6363636363635,10
lit_blacklist,slo_violation_rate,3.053459776157325e-05,9.231762454472456e-06,1.4212721807289705e-05,6.365192299531805e-05,10
lit_blacklist,affected_ratio,0.011902196603051519,0.00034329199406598623,0.01126030122193805,0.012907195496272826,10
lit_hedged,p99_latency,0.06078166298155484,0.0005391868404847139,0.05982246094614289,0.06180861050652511,10
lit_hedged,p999_latency,0.15922596504044445,0.001789592347609871,0.15524314874175046,0.16470305820511147,10
lit_hedged,p95_latency,0.02793370487951986,0.00010344635155962676,0.02771214029870919,0.028091975448838014,10
lit_hedged,p50_latency,0.015330667159513211,8.389514456228006e-05,0.015125423704866137,0.015491585696370436,10
lit_hedged,avg_latency,0.01689187551597557,6.86857113563007e-05,0.016708430604543887,0.0170039240673796,10
lit_hedged,max_latency,0.2552622091933152,0.011945892939318003,0.2309827955316024,0.289720313124576,10
lit_hedged,tail_ratio,3.964739336270385,0.029786303029573916,3.8732564235659077,4.014314276528537,10
lit_hedged,throughput,2555.161818181818,6.172301893982,2539.8,2564.7454545454543,10
lit_hedged,goodput,2524.854545454545,6.150912844731196,2509.890909090909,2534.2909090909093,10
lit_hedged,slo_violation_rate,0.011861268836851083,0.00011794201939155576,0.011636069688782998,0.012174867594750836,10
lit_hedged,affected_ratio,0.029039576390004696,9.894905462938083e-05,0.028791930598608285,0.02926501012964514,10
lit_retry,p99_latency,0.06075774626376681,0.0004999675973220465,0.059652902018677643,0.06165377848884811,10
lit_retry,p999_latency,0.15890225858336962,0.001802725281736356,0.15493796950809696,0.16315528138966096,10
lit_retry,p95_latency,0.02791864758874869,9.702098922342269e-05,0.02769298333846777,0.028076940162669924,10
lit_retry,p50_latency,0.015307751328032193,8.209247255137098e-05,0.015091738462958304,0.015481885778363846,10
lit_retry,avg_latency,0.01687302235180748,6.920031922670822e-05,0.016670774923891286,0.01698239025163078,10
lit_retry,max_latency,0.2543161808860027,0.01101454165965689,0.22797306155234054,0.2839155185194713,10
lit_retry,tail_ratio,3.9692496145225475,0.03684058045415502,3.8669068463397798,4.036190950075296,10
lit_retry,throughput,2555.594545454546,6.216527523830299,2540.0,2565.2,10
lit_retry,goodput,2525.3836363636365,6.206039957372769,2510.2363636363634,2534.8545454545456,10
lit_retry,slo_violation_rate,0.011821574946076222,0.00010808419538550703,0.011606062762399488,0.01212985069308342,10
lit_retry,affected_ratio,0.029117086101505357,0.0001048798388789558,0.02881866865269355,0.029273180819990193,10
no_mitigation,p99_latency,0.0667381306946895,0.0007013594718373383,0.06441906708700916,0.06783575116096685,10
no_mitigation,p999_latency,0.16658350526303636,0.0016393840008790343,0.16167070808979989,0.1704491803521882,10
no_mitigation,p95_latency,0.02799045173383675,0.00010111680995822706,0.02776076372634595,0.028170887561572,10
no_mitigation,p50_latency,0.015293211952323204,8.596123684488143e-05,0.015090394812601104,0.015477295503651067,10
no_mitigation,avg_latency,0.016985373831344484,6.790066320826582e-05,0.016808239479386755,0.017099714692814152,10
no_mitigation,max_latency,0.2554686877596211,0.012218590971916058,0.2338634437024183,0.2894880495864882,10
no_mitigation,tail_ratio,4.364064673525554,0.04811490365592918,4.268878838956326,4.475043618605574,10
no_mitigation,throughput,2559.9727272727273,6.251615182483771,2544.2909090909093,2569.6,10
no_mitigation,goodput,2527.2200000000003,6.209143647639698,2512.2181818181816,2536.8727272727274,10
no_mitigation,slo_violation_rate,0.012794220592584175,0.00011636931842859412,0.01260576263434713,0.01312690767052529,10
no_mitigation,affected_ratio,0.02996429717827393,8.04722510495333e-05,0.029723300008496416,0.030160212761406336,10
