baseline,metric,mean,ci_95,min,max,n
adaptive,p99_latency,0.03923958630929493,0.0008928102984299043,0.03806541825292128,0.04253637322554004,10
adaptive,p999_latency,0.04898305285135179,0.0013702252425825518,0.047081719573830984,0.05387867685199088,10
adaptive,p95_latency,0.030882366497088233,0.0007029215093606561,0.029607784587787123,0.03262954150993878,10
adaptive,p50_latency,0.015436309176338625,0.00010553828525664544,0.015170378122450145,0.0156276911375528,10
adaptive,avg_latency,0.016820384178397547,0.00013494706316564403,0.01648001506285377,0.017068055784306018,10
adaptive,max_latency,0.09500046462100187,0.006880630505811656,0.08396611451779812,0.11424414310743813,10
adaptive,tail_ratio,2.5420003112408436,0.054179091080388535,2.49061024603399,2.744133360696814,10
adaptive,throughput,2443.0254545454545,5.711677801492602,2428.181818181818,2455.0363636363636,10
adaptive,goodput,2441.301818181818,5.680755122422442,2426.690909090909,2454.2,10
adaptive,slo_violation_rate,0.0007054048133270425,0.00030456971751988956,0.00034067260621949684,0.0018217238712747606,10
adaptive,affected_ratio,0.005700104256176321,6.996828581917073e-05,0.005516840882694541,0.00582120892834458,10
fixed_isolation,p99_latency,0.03923958630929493,0.0008928102984299043,0.03806541825292128,0.04253637322554004,10
fixed_isolation,p999_latency,0.04898305285135179,0.0013702252425825518,0.047081719573830984,0.05387867685199088,10
fixed_isolation,p95_latency,0.030882366497088233,0.0007029215093606561,0.029607784587787123,0.03262954150993878,10
fixed_isolation,p50_latency,0.015436309176338625,0.00010553828525664544,0.015170378122450145,0.0156276911375528,10
fixed_isolation,avg_latency,0.016820384178397547,0.00013494706316564403,0.01648001506285377,0.017068055784306018,10
fixed_isolation,max_latency,0.09500046462100187,0.006880630505811658,0.08396611451779812,0.11424414310743813,10
fixed_isolation,tail_ratio,2.5420003112408436,0.05417909108038852,2.49061024603399,2.744133360696814,10
fixed_isolation,throughput,2443.0254545454545,5.711677801492602,2428.181818181818,2455.0363636363636,10
fixed_isolation,goodput,2441.3018181818184,5.680755122422442,2426.690909090909,2454.2,10
fixed_isolation,slo_violation_rate,0.0007054048133270425,0.00030456971751988956,0.00034067260621949684,0.0018217238712747606,10
