load_factor,fault_scenario,baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
0.8,s3_2node_3x,lit_blacklist,0,84173,15.410265922546387,140733,0.01613480037651867,0.015649085541419083,0.02727740695680012,0.030993475780833495,0.03806593433940689,0.09486817899354172,1.9805295139324133,2558.7818181818184,2558.327272727273,0.0001776413492215756,0,0.0059474323719383515
0.8,s3_2node_3x,lit_blacklist,4,48183,15.270243167877197,141124,0.0161839288696546,0.015692555548387332,0.027344010777913052,0.031185803370483017,0.03824260629446364,0.11246937852967243,1.9872992180478768,2565.890909090909,2565.327272727273,0.00021966497548255435,0,0.005980556106686318
0.8,s3_2node_3x,lit_blacklist,2,17886,15.31787919998169,140252,0.01595441967387275,0.01545216356427126,0.026956302876594132,0.029945768123802733,0.037933909496496596,0.106200922269025,1.937966032992546,2550.0363636363636,2549.5454545454545,0.0001925106237344209,0,0.005810968827539001
0.8,s3_2node_3x,fixed_isolation,9,88080,15.711219787597656,141175,0.016187328625401513,0.015683197095338386,0.027361420660280085,0.031047800819352864,0.0387220785876796,0.11508094625087395,1.9796856872111488,2566.818181818182,2565.836363636364,0.00038250398441650433,0,0.006297148928634673
0.8,s3_2node_3x,lit_blacklist,3,46608,15.654762744903564,141297,0.016106797829853543,0.01565093012519725,0.027208834886877736,0.030529144693578692,0.03767695850776941,0.0888387533207542,1.95062813835123,2569.0363636363636,2568.581818181818,0.0001769322774015018,0,0.006015697431651062
0.8,s3_2node_3x,lit_blacklist,6,46124,15.361834526062012,140704,0.01601516930681405,0.01553033270834625,0.026994006943088244,0.030028757972665084,0.03796629990436546,0.10958254730313399,1.9335553549684834,2558.2545454545457,2557.7090909090907,0.0002132135546963839,0,0.005756765976802365
0.8,s3_2node_3x,lit_blacklist,5,50242,15.680077075958252,141161,0.01611885318858344,0.015652770802887517,0.027230462682489076,0.03031686279102383,0.03820559315540487,0.08534928130483088,1.9368368177620783,2566.5636363636363,2566.090909090909,0.00018418685047569795,0,0.005837306338152889
0.8,s3_2node_3x,lit_blacklist,9,86232,15.57803750038147,141302,0.016171756789153943,0.015715019193251578,0.02724652369919446,0.030952683978934404,0.038457763823011686,0.1049400359674042,1.9696243191498144,2569.1272727272726,2568.6,0.00020523417927559412,0,0.006072100890291716
0.8,s3_2node_3x,lit_blacklist,8,12193,15.646067380905151,140690,0.01605840466187345,0.015571819690204158,0.02714827994425981,0.030340792729655168,0.037735719805426976,0.11522541952835574,1.94844233578827,2558.0,2557.5272727272727,0.00018480346861894946,0,0.0059847892529675175
0.8,s3_2node_3x,no_mitigation,0,10053,15.488857507705688,140526,0.01692739965876135,0.015221690187299686,0.028290264391783726,0.07530237741829193,0.10474728120009046,0.1389935889552003,4.947044414366084,2555.018181818182,2502.836363636364,0.0204232668687645,0,0.02941092751519292
0.8,s3_2node_3x,lit_blacklist,7,84173,15.834150552749634,140733,0.01613480037651867,0.015649085541419083,0.02727740695680012,0.030993475780833495,0.03806593433940689,0.09486817899354172,1.9805295139324133,2558.7818181818184,2558.327272727273,0.0001776413492215756,0,0.0059474323719383515
0.8,s3_2node_3x,no_mitigation,2,76122,15.264379501342773,140504,0.01698537558631125,0.015295241843706009,0.028420041186462797,0.07442661534821227,0.10427007090182969,0.12653725771189883,4.865997942937974,2554.6181818181817,2502.690909090909,0.020326823435631726,0,0.029088139839435177
0.8,s3_2node_3x,no_mitigation,3,77697,15.319648742675781,140965,0.01697043567946507,0.015329446398361313,0.028290023273648036,0.07408969870496256,0.10289530481878725,0.14288398542537806,4.833162058147292,2563.0,2511.5272727272727,0.02008299932607385,0,0.029120703720781755
0.8,s3_2node_3x,no_mitigation,1,45197,15.485909223556519,140499,0.016879246503699697,0.015147503338461377,0.02824221077789648,0.07455996867878167,0.10353374824891229,0.13646575470422562,4.922261247466751,2554.5272727272727,2502.509090909091,0.020363134257183325,0,0.029082057523541094
0.8,s3_2node_3x,no_mitigation,4,74063,15.375579118728638,140369,0.016896328696557484,0.015211310877159434,0.028205248404984225,0.07433186465930787,0.102858975465433,0.1347035050514549,4.8866179423708305,2552.163636363636,2500.0363636363636,0.020424737655750203,0,0.029279969223973953
0.8,s3_2node_3x,no_mitigation,6,11484,15.670100927352905,140723,0.017034139808286056,0.015352977342125484,0.028361438119073056,0.07615833487955895,0.1039137426735296,0.14088557332748053,4.960492885676043,2558.6,2506.1454545454544,0.020501268449365066,0,0.029312905495192682
0.8,s3_2node_3x,no_mitigation,5,24362,16.070154190063477,141061,0.01703033384127306,0.01538684138634494,0.028425287660887477,0.0740852394097813,0.10075323278496433,0.12098722123621997,4.814843901330411,2564.7454545454543,2512.672727272727,0.02030327305208385,0,0.02915759848576148
0.8,s3_2node_3x,no_mitigation,7,41707,15.814126253128052,141477,0.017120320442162752,0.015468205175551475,0.02841858252054974,0.07591024720694889,0.103286930000588,0.12882990859847077,4.9075019593695375,2572.309090909091,2520.3636363636365,0.020194095153275797,0,0.02910013641793366
0.8,s3_2node_3x,no_mitigation,8,38073,16.139604091644287,140588,0.016909625407454602,0.015221587938632375,0.0282004674586517,0.07344967790556442,0.1019725005544573,0.14521909744444628,4.825362386742135,2556.1454545454544,2503.890909090909,0.02044271203801178,0,0.029319714342618146
0.8,s4_4node_mixed,adaptive,1,82577,16.185555934906006,140990,0.01878226851388083,0.018137081559346235,0.030513493890680896,0.03765163621699044,0.05349280781229685,0.19496953666762984,2.075947891274059,2563.4545454545455,2560.818181818182,0.0010284417334562735,0,0.012376764309525497
0.8,s4_4node_mixed,adaptive,0,70614,16.226072549819946,140690,0.018564788297408246,0.017850224688761074,0.02984527802632968,0.037350343277801526,0.10705295217295954,0.2034736898398588,2.0924298673572546,2558.0,2550.072727272727,0.00309901201222546,0,0.016881086075769422
0.8,s3_2node_3x,no_mitigation,9,39648,16.243674755096436,141249,0.017068069376049294,0.01538651966502158,0.02842248246134318,0.07545737781263406,0.10367388543115127,0.13968450881021255,4.904122534231865,2568.163636363636,2515.6363636363635,0.02045324214684706,0,0.029217905967475876
0.8,s4_4node_mixed,adaptive,2,52280,16.211147785186768,139710,0.018405672514314887,0.01779190943306652,0.02990145924546894,0.03729615868621959,0.050691608968421654,0.18547425056165956,2.096242611088394,2540.181818181818,2537.6,0.0010163910958413858,0,0.012318373774246653
0.8,s4_4node_mixed,adaptive,3,2970,16.583022594451904,140617,0.019495143072444737,0.0177106545724115,0.031073970027195197,0.10191040682842668,0.14930047440924143,0.20049789867501389,5.754186352162051,2556.672727272727,2517.927272727273,0.015154639908403678,0,0.027293997169616762
0.8,s4_4node_mixed,adaptive,4,50221,16.788830280303955,140908,0.01873097419138467,0.01809980286827262,0.03055692500422964,0.03762498042414367,0.04882600520925614,0.16728496978327279,2.0787508404357813,2561.9636363636364,2559.581818181818,0.0009296846169131632,0,0.012902035370596417
0.8,s4_4node_mixed,adaptive,5,46587,16.80707311630249,141465,0.018814027117480866,0.01811209417561699,0.030641620985575452,0.03798977871533507,0.07751996221040137,0.20206650969713635,2.0974812932718727,2572.090909090909,2566.4727272727273,0.002184285865761849,0,0.017368253631640334
0.8,s4_4node_mixed,adaptive,6,16290,16.90227746963501,140735,0.018693533078883134,0.0180860810389607,0.030085392517231923,0.03728689528219039,0.05853128520751337,0.17799907013916183,2.0616348672698996,2558.818181818182,2555.836363636364,0.001165310690304473,0,0.012598145450669698
0.8,s4_4node_mixed,adaptive,7,38960,16.84948205947876,140534,0.01843691835392598,0.017840126438255055,0.02987514920055059,0.037318002159442955,0.058912290469665625,0.2098452317453745,2.0918014392219204,2555.163636363636,2551.7272727272725,0.0013448702805015156,0,0.017682553688075482
0.8,s4_4node_mixed,adaptive,9,84194,16.740652084350586,141027,0.01875566005501882,0.018132588762210133,0.03068964354700226,0.037787555588029396,0.04835987457438084,0.1721888861526768,2.083958120022106,2564.1272727272726,2561.927272727273,0.0008579917320796727,0,0.013103873726307728
0.8,s4_4node_mixed,adaptive,8,14231,17.26076579093933,141222,0.018497351287324045,0.01754576841396549,0.02996226933639576,0.044405862921003555,0.10710091203666572,0.22771533149856715,2.5308588300788735,2567.672727272727,2545.7454545454543,0.00853974593193695,0,0.030363541091331377
0.8,s4_4node_mixed,fixed_isolation,1,529,16.490403413772583,140833,0.018615702112263443,0.01796041592247377,0.030485613208512768,0.03796087872753103,0.05838538899586914,0.19191871895429635,2.113585726042724,2560.6,2557.1272727272726,0.0013562162277307166,0,0.013725476273316623
0.8,s4_4node_mixed,fixed_isolation,2,70232,16.531947135925293,140820,0.018491616140452836,0.017835916278724717,0.030041941357885446,0.0379119916056226,0.06294385560956008,0.17080480719542912,2.125598203824566,2560.3636363636365,2556.2181818181816,0.0016190881976991904,0,0.017767362590541118
0.8,s4_4node_mixed,fixed_isolation,0,4163,16.712679624557495,140612,0.018605489814833256,0.017959708404985175,0.030539448322747013,0.03786852615823436,0.05933924100075292,0.21886127449670845,2.1085267814104927,2556.581818181818,2552.9454545454546,0.0014223537109208319,0,0.015005831650214775
0.8,s4_4node_mixed,fixed_isolation,3,85018,16.597859382629395,140384,0.018451828811447656,0.017893574433207604,0.029866020677331663,0.03695271787451471,0.0561336624851864,0.16961648108843086,2.0651389699945244,2552.4363636363637,2549.7272727272725,0.001061374515614315,0,0.012608274447230453
0.8,s4_4node_mixed,fixed_isolation,4,68173,16.432353973388672,141045,0.018961270259973708,0.018104208019217083,0.03159433372046577,0.038678917340327246,0.11009015451066162,0.22275793922194076,2.136460059411089,2564.4545454545455,2557.7818181818184,0.002602006451841611,0,0.01615796377042788
0.8,s4_4node_mixed,fixed_isolation,6,34242,16.714632034301758,140445,0.018507659843087658,0.01789673419018456,0.029928608049776522,0.0372173819420621,0.0588655418889072,0.20979736081839206,2.079562759694667,2553.5454545454545,2550.581818181818,0.0011605966748549255,0,0.01274520274840685
0.8,s4_4node_mixed,fixed_isolation,5,30252,17.08791184425354,140532,0.01856900554183421,0.017933285016480838,0.03012781431900001,0.03775424528472037,0.05907758521085516,0.19206002006284706,2.1052609853701596,2555.1272727272726,2551.672727272727,0.00135200523724134,0,0.01567614493496143
0.8,s4_4node_mixed,fixed_isolation,7,35817,16.385769367218018,140594,0.018673149312528656,0.01807218764533758,0.030314239606347916,0.03743353200854735,0.04563834592226801,0.1738956375320342,2.0713337390675433,2556.2545454545457,2554.672727272727,0.000618803078367498,6,0.012553878543892342
0.8,s4_4node_mixed,lit_blacklist,1,81111,16.161293268203735,140979,0.018792691341311528,0.018174578895912674,0.03066898622649853,0.037589558050630245,0.04581854237911542,0.17427729485961585,2.068249188380582,2563.2545454545457,2562.2,0.0004114087913802765,0,0.011881202164861434
0.8,s4_4node_mixed,lit_blacklist,0,74139,16.32673478126526,140242,0.01855043786158556,0.01798475486049611,0.029975576570871354,0.03722375209763271,0.04378815970866262,0.16692935016581778,2.0697391978022153,2549.8545454545456,2549.0363636363636,0.00032087391794184336,0,0.011936509747436574
0.8,s4_4node_mixed,fixed_isolation,8,32183,16.457987308502197,140970,0.018443032169203816,0.017422196467938633,0.029851118783519936,0.05022790012849629,0.1046045056428932,0.18298205709037418,2.8829832232077437,2563.090909090909,2537.2363636363634,0.010087252606937646,0,0.029431793998723133
0.8,s4_4node_mixed,fixed_isolation,9,66242,16.753817796707153,141259,0.01871484188847116,0.018082454830249617,0.0305984356910198,0.03776293373097673,0.05734263474537971,0.17671289190837314,2.088374287975779,2568.3454545454547,2564.9454545454546,0.0013238094563886194,0,0.01652284102251892
0.8,s4_4node_mixed,lit_blacklist,2,72080,16.112903118133545,141497,0.01904146676113409,0.018369214173628023,0.031610395560711865,0.03814368102700685,0.04626759891832326,0.1424829827673051,2.076500424376796,2572.672727272727,2571.490909090909,0.00045937369696884034,0,0.01197905255941822
0.8,s4_4node_mixed,lit_blacklist,4,38149,15.79953670501709,140520,0.018470739427927083,0.01791734396187339,0.029879441063952322,0.037060748034710184,0.04410589185751333,0.2006732305112724,2.0684286752306793,2554.909090909091,2553.7636363636366,0.00044833475661827497,0,0.011934244235695987
0.8,s4_4node_mixed,lit_blacklist,3,26345,16.35491967201233,140861,0.018701803715466685,0.01809881089437937,0.030499838302304738,0.03750678819929119,0.04597766588841286,0.20872215219923618,2.0723343880530303,2561.109090909091,2559.7818181818184,0.0005182413868991418,0,0.011805964745387297
0.8,s4_4node_mixed,lit_blacklist,5,39724,16.2531521320343,140820,0.018651323348290793,0.018086503319085345,0.03009171665228914,0.0370275581456288,0.04353707638100272,0.13266496904885372,2.047248022040632,2560.3636363636365,2559.2909090909093,0.0004189745774747905,0,0.011915921033944041
0.8,s4_4node_mixed,lit_blacklist,6,36090,16.30944585800171,140803,0.018765293358223613,0.018083654767590218,0.03133687006969285,0.038358125097719964,0.04764229023616008,0.17404625995497902,2.121148937573501,2560.0545454545454,2558.7272727272725,0.000518454862467419,0,0.01195287032236529
0.8,s4_4node_mixed,lit_blacklist,7,62335,16.44678044319153,140523,0.018503956658641282,0.01798104693909508,0.029869196915320726,0.03671938409668286,0.042364145045577076,0.18939396210166848,2.0421160247819703,2554.9636363636364,2553.9454545454546,0.0003985112757342214,0,0.011898408089778897
0.8,s4_4node_mixed,lit_blacklist,8,60760,16.661773920059204,140533,0.018664363099208305,0.018055373591749913,0.03039826450723665,0.0377479492321801,0.04818031676834009,0.18614884661697673,2.0906767196126235,2555.1454545454544,2553.6363636363635,0.0005906086115005017,0,0.01164139383632314
0.8,s4_4node_mixed,no_mitigation,2,97960,16.09977698326111,140564,0.02086664906282129,0.01727875038761617,0.035336968115944424,0.1361053650859489,0.1941263588656009,0.29073890725296536,7.877037519072952,2555.7090909090907,2465.8,0.03517970461853675,0,0.05201189493753735
0.8,s4_4node_mixed,no_mitigation,1,1594,16.269280433654785,140626,0.020778424456125287,0.01727183926256881,0.03502866150413908,0.13397845202895775,0.17746423384495863,0.22650642179170788,7.7570460211098196,2556.836363636364,2468.909090909091,0.03438908878870195,0,0.05198896363403638
0.8,s4_4node_mixed,no_mitigation,0,51597,16.29351806640625,140521,0.02111278598476659,0.017373440285851416,0.03498212096394937,0.1336298414161873,0.1841480439419581,0.2539224751699578,7.691616583562484,2554.927272727273,2460.181818181818,0.037083425253165006,0,0.04962247635584717
0.8,s4_4node_mixed,lit_blacklist,9,3734,16.418526649475098,141139,0.019088466318877794,0.01834639741986166,0.03207223391625505,0.03839980313666806,0.0470965026947984,0.20290464332834368,2.0930432421079437,2566.163636363636,2564.9454545454546,0.00047470932910109894,0,0.011811051516590029
0.8,s4_4node_mixed,no_mitigation,3,67663,15.892825841903687,140760,0.021064172874318814,0.01742906233044117,0.03539935740343541,0.12319454010414202,0.16274013748624339,0.21294531927719262,7.068340095896811,2559.2727272727275,2460.7636363636366,0.03849104859335038,0,0.05022023302074453
0.8,s4_4node_mixed,no_mitigation,4,87587,16.340325832366943,140670,0.022005326212011518,0.01769373285312259,0.03496371530369657,0.15927648569198682,0.20965324574955893,0.2856967770244694,9.001858851049494,2557.6363636363635,2477.6,0.031293097319968724,0,0.04241131726736333
0.8,s4_4node_mixed,no_mitigation,5,65604,16.32397198677063,140732,0.020789765192742813,0.0173400222770681,0.035537672632199584,0.13234807660946687,0.18965296793444947,0.2563313005485881,7.632520563972692,2558.7636363636366,2472.5454545454545,0.03369525054713925,0,0.05409572805047892
0.8,s4_4node_mixed,no_mitigation,6,89646,16.251198291778564,140188,0.0196208117541952,0.01679275259978752,0.03642286930303181,0.09722874580134423,0.14707437843313775,0.19411650917622936,5.789923076850098,2548.8727272727274,2452.672727272727,0.03774217479384826,0,0.062173652523753814
0.8,s4_4node_mixed,no_mitigation,8,33248,16.3591206073761,140686,0.020183120639342238,0.017018436058160447,0.035623018722150235,0.11057470812427128,0.18291424814000667,0.2404925174408703,6.497348390086057,2557.927272727273,2463.690909090909,0.03684090812163257,0,0.05640930867321553
0.8,s6_cascade,adaptive,0,25867,16.282104969024658,140182,0.016128623271665664,0.01556284670841146,0.027298613442586713,0.03110590587977214,0.03909942603868976,0.19777860289377358,1.9987285400016126,2548.7636363636366,2547.309090909091,0.0005706866787462013,0,0.035960394344495016
0.8,s4_4node_mixed,no_mitigation,7,63545,17.024474382400513,141253,0.019994477914159012,0.017128247809061747,0.03704005629583662,0.09889411289956365,0.1553339996080565,0.20444584318643422,5.77374370116501,2568.2363636363634,2469.1454545454544,0.03858325132917531,0,0.06096861659575372
0.8,s4_4node_mixed,no_mitigation,9,29614,16.899113655090332,140796,0.020370438622573216,0.017162176208779023,0.03632778883718135,0.11931142466085994,0.16698171238005424,0.22215647635761826,6.9519985816150855,2559.927272727273,2464.109090909091,0.037430040626154154,0,0.0567771811699196
0.8,s6_cascade,adaptive,2,28899,16.723482608795166,140765,0.016327789096533107,0.015792304002086865,0.027604388597146104,0.03238668710310861,0.03963016763289725,0.2007051115028311,2.05078923878548,2559.3636363636365,2558.018181818182,0.0005256988598017974,0,0.03582566689162789
0.8,s6_cascade,adaptive,1,24292,16.833563566207886,140757,0.016240226690971155,0.015733785906515863,0.027436101021022802,0.03153506189785987,0.03892578068302538,0.14938680208936006,2.0042895006471517,2559.2181818181816,2557.890909090909,0.0005186242957721463,0,0.03604794077736809
0.8,s6_cascade,adaptive,4,94968,16.344486474990845,140910,0.016343315818057494,0.01583658935681065,0.027602910083544426,0.0321551747428945,0.03923101070131743,0.17983792818130162,2.03043559559533,2562.0,2560.581818181818,0.0005535448158398978,0,0.035838478461429284
0.8,s6_cascade,adaptive,3,58223,17.065650939941406,140598,0.01626270463809912,0.015701965968742293,0.027543968170073894,0.032002057800175475,0.03942064065392569,0.18853504193340598,2.0380924187379827,2556.327272727273,2554.9636363636364,0.0005334357529979089,0,0.03537745913882132
0.8,s6_cascade,adaptive,5,60282,16.868410348892212,140689,0.016318467387830608,0.015778648773128623,0.02760271853376466,0.03183708403851426,0.039092582810941245,0.19879640985285008,2.017731967818024,2557.981818181818,2556.5636363636363,0.0005544143465373981,0,0.03567443083681027
0.8,s6_cascade,adaptive,6,92909,17.181995153427124,140673,0.01627140218664289,0.015732011830811743,0.02752879065813758,0.03161414701890578,0.03913118785765532,0.1762205137686088,2.0095425403245804,2557.690909090909,2556.3818181818183,0.0005118252969653025,0,0.03603392264329331
0.8,s6_cascade,adaptive,7,94213,16.994198083877563,140805,0.016234626178033534,0.015730945647760564,0.02738526036448547,0.03153954493697252,0.039191416135652295,0.1875782371515733,2.0049363619448046,2560.090909090909,2558.6545454545453,0.000561059621462306,0,0.03593622385568694
0.8,s6_cascade,adaptive,8,58978,16.502115726470947,140727,0.01631283972766486,0.015829702946845714,0.027538413773017103,0.031710065038904695,0.038778386968557725,0.1739039946272527,2.0032002587403803,2558.672727272727,2557.2909090909093,0.0005400527262003738,0,0.035679009713843114
0.8,s6_cascade,fixed_isolation,0,48910,16.73580765724182,140427,0.016235241544912515,0.015711573780045285,0.027481979041522917,0.03170503263516692,0.03896905070266877,0.17833004624941573,2.017941237397514,2553.2181818181816,2551.818181818182,0.0005483276008175066,0,0.03552735585037065
0.8,s6_cascade,adaptive,9,60553,16.85722589492798,140497,0.016305967810745794,0.015746133827562403,0.027653026869724318,0.032517692997962,0.03949071000496475,0.18222166033198484,2.065122356641112,2554.490909090909,2553.109090909091,0.0005409368171562382,0,0.03512530516665836
0.8,s6_cascade,fixed_isolation,2,46851,16.859715938568115,140432,0.01617066999292506,0.015643758534849894,0.027357696060983188,0.03143787481518189,0.03904923637309862,0.20900534921104708,2.0096113568326404,2553.309090909091,2552.0,0.0005127036572860886,0,0.0357824427480916
0.8,s6_cascade,fixed_isolation,1,6340,17.043596982955933,140853,0.016290832070940186,0.015784215564170978,0.027508455879608106,0.03177725578967855,0.038861167406051854,0.22073337068489884,2.0132299676526597,2560.9636363636364,2559.581818181818,0.0005395696222302684,0,0.035874280278020344
0.8,s6_cascade,fixed_isolation,3,16554,17.367336988449097,141009,0.01637056233039321,0.01583685238177779,0.027667716000561178,0.03214856898819793,0.039305788492939586,0.19013404420816826,2.029984760430598,2563.8,2562.4363636363637,0.0005318809437695467,0,0.035657298470310406
0.8,s6_cascade,fixed_isolation,4,12920,17.351035118103027,140910,0.016329356210418547,0.01579800878253934,0.027585536768555838,0.03187720782398331,0.039239897658947115,0.19916127962710206,2.017799094985655,2562.0,2560.6,0.000546448087431694,0,0.03570364062167341
0.8,s6_cascade,fixed_isolation,5,14495,16.905412912368774,140305,0.016189728187931154,0.01569578420482287,0.027364239704149536,0.03117229747007072,0.039013940024213246,0.1803636805681208,1.986029946849827,2551.0,2549.672727272727,0.0005202950714514807,0,0.035679412708028935
0.8,s6_cascade,fixed_isolation,9,78505,16.02815294265747,140701,0.01632124506825041,0.01578380745986152,0.02760471727302871,0.03216421290569205,0.03929542453231765,0.1955640946422541,2.0377981033718364,2558.2,2556.836363636364,0.0005330452519882588,0,0.03569271007313381
0.8,s6_cascade,lit_blacklist,0,50758,15.867302417755127,140065,0.01619000864587975,0.01566473638245114,0.02742864443737466,0.03199841462847758,0.038910937539455945,0.18366218885318375,2.042703678328395,2546.6363636363635,2545.9454545454546,0.00027130260950273085,0,0.03559775818370042
0.8,s6_cascade,fixed_isolation,7,80564,16.510011911392212,140995,0.016306655717706113,0.015817537099437118,0.02745119251894152,0.03145360793092534,0.03911054191690486,0.1885611424516913,1.9885275269589628,2563.5454545454545,2562.2,0.000524841306429306,0,0.03576722578814852
0.8,s6_cascade,fixed_isolation,6,10861,16.904443740844727,141005,0.01636330550566253,0.01586208834092062,0.02756559125270712,0.031700405295966884,0.03951856428260492,0.19719032074678466,1.9985013709819637,2563.7272727272725,2562.3454545454547,0.0005389879791496755,0,0.03608382681465196
0.8,s6_cascade,fixed_isolation,8,74686,16.331947803497314,141084,0.01635203687689296,0.015818961692581013,0.027582011379004713,0.03207312808539383,0.039447813697740454,0.19640455961154046,2.0275115844319864,2565.163636363636,2563.7818181818184,0.0005386861727765019,0,0.03565251906665533
0.8,s6_cascade,lit_blacklist,1,20461,16.099703550338745,141033,0.016315755172784475,0.015827694050194907,0.027533812427934377,0.03165698765418139,0.03858150490271133,0.1722422352722397,2.0001010604442127,2564.2363636363634,2563.509090909091,0.00028362156374749174,0,0.03567959271943446
0.8,s6_cascade,lit_blacklist,2,16827,16.371767044067383,140873,0.016287610025999134,0.015795940471623027,0.027530165517273983,0.03169477102728066,0.03861898940900716,0.1726386875452839,2.006513704215298,2561.327272727273,2560.6363636363635,0.0002697465092672123,0,0.03540777863749618
0.8,s6_cascade,lit_blacklist,3,18402,16.224964141845703,140343,0.01622531250916397,0.015696317874009935,0.027506726486289067,0.03187975982077902,0.03885534716711871,0.19945547122577523,2.0310342894855444,2551.690909090909,2550.9636363636364,0.0002850159965228048,0,0.0356056233656114
0.8,s6_cascade,lit_blacklist,4,14768,16.147327184677124,140980,0.01628159192932198,0.01578225416889012,0.027507225475203605,0.03143736267844373,0.03863352693968792,0.18362767447764483,1.9919437579717136,2563.2727272727275,2562.5272727272727,0.000290821393105405,0,0.035480209958859414
0.8,s6_cascade,lit_blacklist,7,82412,15.708124160766602,140561,0.01617374490526199,0.015671260325529346,0.027326354827614807,0.03156980635420438,0.03884428197055847,0.18087722239598847,2.0145033455142998,2555.6545454545453,2555.072727272727,0.00022765916577144443,0,0.035351199834947104
0.8,s6_cascade,lit_blacklist,5,84471,16.484450101852417,140988,0.01630175400591982,0.01581371058582981,0.02753906942272164,0.031579847101559734,0.03850272335332269,0.17372213817027315,1.9969915934756948,2563.418181818182,2562.690909090909,0.0002837120889721111,0,0.03560586716599994
0.8,s6_cascade,lit_blacklist,8,16013,16.052939891815186,140040,0.016119588760030352,0.015630386773586302,0.0272261258895563,0.030944034803468044,0.03818233334098166,0.17778494802691114,1.9797357065891796,2546.181818181818,2545.5272727272727,0.0002570694087403599,0,0.0356898029134533
0.8,s6_cascade,no_mitigation,1,46341,15.960039854049683,140905,0.017980541714735895,0.01575203831657035,0.028698556689451492,0.11390106742356683,0.1882395859649583,0.23290465210600075,7.2308780066735014,2561.909090909091,2520.309090909091,0.016237890777474184,0,0.05168730705084986
0.8,s6_cascade,lit_blacklist,6,70779,16.848590850830078,140204,0.016173673415812675,0.01566272713031225,0.02735934431530822,0.03132248136637366,0.038490562446385525,0.20101840179803787,1.9998101930636918,2549.163636363636,2548.418181818182,0.00029243102907192375,0,0.035248637699352374
0.8,s6_cascade,lit_blacklist,9,48481,16.61067795753479,140708,0.016225553030094472,0.015750240235667512,0.02738159171050895,0.031195303299523868,0.038282732691157874,0.183913653356921,1.9806239671747952,2558.327272727273,2557.6,0.000284276658043608,0,0.03580464508059243
0.8,s6_cascade,no_mitigation,0,6850,16.921514749526978,141681,0.01805538624339555,0.01587442844764908,0.028667294606890437,0.11235411256227076,0.18746653169068628,0.24378890631499672,7.077679233163813,2576.018181818182,2534.0,0.016311290857630875,0,0.05172182579174343
0.8,s6_cascade,no_mitigation,3,44282,15.912789821624756,140524,0.01781494353342839,0.015600653487275906,0.028423104095534772,0.11453974636678507,0.18331593213277658,0.25403473894186135,7.341983876521914,2554.981818181818,2513.2909090909093,0.016317497366997807,0,0.05195553784406934
0.8,s6_cascade,no_mitigation,2,8909,16.73198914527893,141585,0.01816949608913602,0.01596826535293161,0.02881726237506115,0.114761779938876,0.18873104064055102,0.242013476724118,7.186865786759168,2574.2727272727275,2532.2909090909093,0.01630822474132147,0,0.051735706466080444
0.8,s6_cascade,no_mitigation,9,77255,16.072197437286377,140933,0.017946993120190335,0.015701561289326094,0.028646144110452097,0.11477055036545844,0.1862839160118636,0.2472984240701237,7.30949924345927,2562.418181818182,2520.5454545454545,0.01634109825236105,0,0.05176928043822242
0.8,s6_cascade,no_mitigation,5,10351,16.39937448501587,141423,0.01806870824830485,0.015852123443877986,0.028659049808343436,0.11526541705021523,0.18706946246491032,0.24804564670593265,7.271291916082712,2571.327272727273,2529.418181818182,0.01629862186490175,0,0.051752543787078484
0.8,s6_cascade,no_mitigation,7,8292,16.25187039375305,141340,0.01803410372976517,0.015814368057089467,0.028624004752071205,0.11531032436035236,0.18863972624959688,0.25565946773038206,7.291491126555612,2569.818181818182,2527.890909090909,0.016315268147728882,0,0.051598981180133015
0.8,s6_cascade,no_mitigation,4,42840,16.687683582305908,140961,0.018017116184437864,0.015785651973125425,0.02865020742298441,0.11606164479257364,0.18720662075625097,0.2517035009603319,7.352350412270898,2562.927272727273,2520.581818181818,0.01652230049446301,0,0.051900880385354814
0.8,s6_cascade,no_mitigation,6,11926,16.60870385169983,141212,0.01791988677438986,0.015692971758618057,0.02855756219395786,0.1146131487990155,0.18471459582143746,0.24136689483764684,7.303470022245709,2567.490909090909,2525.581818181818,0.01632297538452823,0,0.05166699713905334
0.8,s6_cascade,no_mitigation,8,9867,16.57336449623108,141004,0.018006045035248018,0.01575898439473633,0.02859599343184094,0.11824103313848061,0.18687716867022025,0.245899752700673,7.5030871391670635,2563.7090909090907,2521.4727272727273,0.016474709937306743,0,0.05184250092195966
0.85,s3_2node_3x,adaptive,0,10970,18.251128435134888,149865,0.01824537856555363,0.01769192471066816,0.029619103232377594,0.03692504834346974,0.06747649368379181,0.127679084615977,2.087113129144399,2724.818181818182,2719.1272727272726,0.002088546358389217,0,0.010689620658592733
0.85,s3_2node_3x,adaptive,1,85396,17.83972406387329,149812,0.018335620183686528,0.017847941886241614,0.02965175174443324,0.03651156381525303,0.04468188397636767,0.11592311852625059,2.0457016303598894,2723.8545454545456,2722.3636363636365,0.0005473526820281419,0,0.006100979894801485
