baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
no_mitigation,2,44,98.22589302062988,140501,0.016316885886121617,0.01473789940735415,0.026838491331986347,0.03455940818033909,0.1692526603784064,0.23794647057346197,2.344934459458591,2554.5636363636363,2535.4727272727273,0.007473256418103786,0,0.03993565882093366
no_mitigation,0,42,98.72807693481445,141329,0.016406904502005496,0.01481666129325987,0.027053383880492277,0.034965519463828816,0.17237656902565002,0.2582013312253437,2.3598784349436874,2569.6181818181817,2550.6,0.007401170318901287,0,0.040211138549059285
no_mitigation,6,48,98.73293042182922,139937,0.01619187663313773,0.01455839132185588,0.02665728258582049,0.03501728858499298,0.1672846975055055,0.24736308086615644,2.4052993088888224,2544.309090909091,2525.327272727273,0.007460500082179838,0,0.039882232719009265
no_mitigation,5,47,99.42143416404724,140774,0.016332561026662633,0.01472555258089514,0.026869760954692623,0.03500148293687853,0.17319244091624755,0.2310445351848145,2.3769215277047926,2559.5272727272727,2540.581818181818,0.00740193501640928,0,0.04035546336681489
no_mitigation,4,46,99.52354192733765,141237,0.016491077407143315,0.014947822569837399,0.027209819922802574,0.035519831484062354,0.17336532039574123,0.2288709697992921,2.376254556013822,2567.9454545454546,2548.927272727273,0.007405991347876265,0,0.040223170982108085
no_mitigation,3,45,100.09617614746094,141169,0.016384522081293183,0.014799926592654167,0.026936211952883586,0.034782549337236686,0.17644683373016862,0.23178224530647284,2.3501839093243033,2566.7090909090907,2547.690909090909,0.0074095587558174955,0,0.03988836075909017
no_mitigation,1,43,101.94395565986633,140553,0.01635298895706479,0.014764676758474593,0.026945726390227163,0.035181496124598664,0.17370955333997348,0.23577848853356187,2.3828151946777485,2555.509090909091,2536.490909090909,0.007442032542884179,0,0.04034065441506051
no_mitigation,8,50,102.18803763389587,140939,0.016377173728794995,0.014809765319816037,0.026898826682614913,0.03465249286856126,0.17037409068093154,0.24097893808949777,2.339840782094966,2562.5272727272727,2543.5636363636363,0.007400364696783715,0,0.040549457566748735
no_mitigation,9,51,103.09423398971558,140251,0.016203097195816973,0.01458996503569665,0.026592965973010863,0.03445683114554754,0.17070415754715462,0.24482801580676394,2.3616801727244354,2550.018181818182,2530.981818181818,0.0074651874139934835,0,0.04034195834610805
fixed_speculation,2,44,104.17167735099792,140911,0.016836783632030852,0.016386156193888723,0.02815558473347579,0.03298524820888317,0.03927582178130934,0.2144062427080673,2.012994860941527,2562.018181818182,2560.836363636364,0.0004612840729254636,35,0.006117336474796148
fixed_speculation,1,43,105.34051179885864,140792,0.016194122047685403,0.015651162589827017,0.027399722468970465,0.03132200341505534,0.03860504206605042,0.1922587251522625,2.0012573018322675,2559.8545454545456,2558.672727272727,0.0004616739587476561,0,0.006115404284334337
