baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
no_mitigation,3,45,100.95846772193909,141152,0.021540728869498114,0.017601539594855886,0.03519908285436093,0.13754865482222506,0.17969026151044246,0.25366216694109767,7.814580882596438,2566.4,2475.2363636363634,0.03552199047834958,0,0.04694938789390161
no_mitigation,2,44,101.24509334564209,140489,0.0201590244222489,0.01706784899197622,0.03617862508541095,0.10188269187535633,0.1812480246434599,0.2413337586124129,5.9692754443311795,2554.3454545454547,2454.981818181818,0.03889984269231043,0,0.05746357366057129
no_mitigation,1,43,101.93499565124512,140548,0.019828960671043554,0.016942961484859076,0.03613389450570561,0.1147347481539023,0.1697058232245614,0.22404078726581567,6.771823701330725,2555.418181818182,2471.7636363636366,0.03273614708142414,0,0.06156615533483223
no_mitigation,4,46,102.14916634559631,141226,0.020546472443521424,0.017326735015389616,0.036412719146110106,0.11520645497157567,0.18142029195523135,0.26544603393221244,6.649057359580396,2567.7454545454543,2473.2727272727275,0.03679209210768555,0,0.05605200175605059
no_mitigation,0,42,102.2326385974884,141316,0.021629490020319435,0.017643279025651992,0.035592030399810515,0.1403025233821925,0.18571445680926488,0.2277614975182729,7.952179590778067,2569.3818181818183,2479.490909090909,0.03498542274052478,0,0.04656939058563786
no_mitigation,5,47,102.57818937301636,140762,0.020615674371640386,0.01722448102736518,0.035604779831860826,0.1233348093852641,0.16694515471292568,0.21062780099893885,7.1604368914986445,2559.309090909091,2464.890909090909,0.03689205893636067,0,0.053963427629615944
no_mitigation,12,54,103.762531042099,140571,0.019866071813976927,0.016927707967418826,0.03678131690598718,0.10148545139950496,0.14003612599309656,0.17803215779339965,5.99522697312811,2555.836363636364,2455.890909090909,0.03910479401868095,0,0.059948353501077745
no_mitigation,15,57,104.5844337940216,140607,0.021185036304304034,0.01745396017976475,0.035783686090477565,0.1283534571433249,0.17801847012925115,0.244079508719949,7.3538300661492,2556.490909090909,2459.018181818182,0.03812754699268173,0,0.04991927855654413
no_mitigation,10,52,105.11491012573242,140865,0.020276458018175198,0.01709972100474033,0.03586967937565788,0.11228502299258114,0.14857818608939696,0.18996911535187877,6.566482749131043,2561.181818181818,2468.1454545454544,0.03632555993326944,0,0.057352784580981794
no_mitigation,8,50,105.52340602874756,140922,0.022017853807765976,0.0177806249918806,0.035330148445497575,0.15497253508936373,0.20351696514136433,0.27627081466810566,8.715809211438343,2562.2181818181816,2478.1272727272726,0.03281957394870921,0,0.04428691048949064
no_mitigation,13,55,105.49562358856201,140684,0.02065742074742866,0.017245051517361887,0.035686425925234445,0.12773614736972347,0.17857847479259714,0.22974115057491673,7.407118919947668,2557.890909090909,2460.309090909091,0.03814932757101021,0,0.05344602086946632
no_mitigation,9,51,105.58544969558716,140245,0.019999263519100745,0.01691132280514651,0.03611693881231586,0.09892914052656859,0.17774199644194252,0.2311959630066447,5.8498759479927935,2549.909090909091,2446.7090909090907,0.04047203108845235,0,0.05721416093265357
no_mitigation,6,48,106.21959686279297,139933,0.020679204185048868,0.01710503080528536,0.03541464197160735,0.11975083220181737,0.15932407309151567,0.1988765848502485,7.000912980806502,2544.2363636363634,2445.6545454545453,0.03874711469060193,0,0.050781445406015736
