baseline,run_id,seed,elapsed_sec,total,avg_latency,p50_latency,p95_latency,p99_latency,p999_latency,max_latency,tail_ratio,throughput,goodput,slo_violation_rate,hedge_count,affected_ratio
no_mitigation,0,42,31.327695608139038,281951,0.017882623973782916,0.015646906015959416,0.028248555610172588,0.06231024220130621,0.3275311448382669,0.5663879870396471,3.982272414607173,2563.190909090909,2534.7727272727275,0.01108703285322627,0,0.019613337069207062
no_mitigation,5,47,31.329024076461792,282027,0.01800527483149413,0.01572835137903894,0.02839610072021941,0.06265065887963481,0.3381259973730183,0.5405896838012154,3.983294712192715,2563.8818181818183,2535.5545454545454,0.011048587546582419,0,0.019565502593723295
no_mitigation,1,43,31.50838041305542,281917,0.01795684229583002,0.015701115331367532,0.02835082412396446,0.06173242479834765,0.3297250119939042,0.6285619824044915,3.931722269119266,2562.8818181818183,2534.7272727272725,0.010985502825299646,0,0.01952702391129304
no_mitigation,8,50,31.572206735610962,282088,0.018035247598213178,0.015770627418213223,0.02842579639630586,0.06302333902657462,0.3330216065720427,0.5404517730443672,3.9962480474169375,2564.4363636363637,2535.927272727273,0.011117098210487508,0,0.019550636680752107
no_mitigation,2,44,31.653114318847656,281135,0.017878981930209835,0.015608735935771278,0.02820028759755786,0.06149538199133588,0.33667768931648573,0.5438846925036103,3.9398053913132074,2555.7727272727275,2527.581818181818,0.011030287939957672,0,0.019631138065342273
no_mitigation,4,46,31.863157749176025,281887,0.017920283223378807,0.015696623300769375,0.02831026111303459,0.062079587710556716,0.3342173233458674,0.5027455069419773,3.9549644863754785,2562.609090909091,2534.3727272727274,0.011018599651633456,0,0.019596504982492984
no_mitigation,9,51,31.844694137573242,281006,0.017869318753097743,0.015593040371502553,0.028192845856064963,0.06241670557810346,0.3373850729791779,0.5418319090580468,4.002856664962828,2554.6,2526.2818181818184,0.011085172558593055,0,0.019657943246763416
no_mitigation,6,48,31.875020503997803,281286,0.017873719463814133,0.015629041193090387,0.028234822074511,0.061067893466937036,0.3335707628861002,0.5490388439340137,3.9073346030935796,2557.1454545454544,2529.490909090909,0.010814615729186664,0,0.019734362890438912
no_mitigation,3,45,32.108429193496704,281443,0.017867817626210092,0.015608845126109827,0.028177277622923207,0.06397243062836394,0.3326931788199429,0.5019466391841405,4.09847302036161,2558.572727272727,2529.918181818182,0.011199425816239878,0,0.01967361064229702
fixed_speculation,3,45,32.06037354469299,280820,0.01613922696313851,0.015523455888114768,0.027187103863831295,0.03151899200205481,0.07429620000001627,0.23477923578379034,2.0304107686605217,2552.909090909091,2548.4,0.0017662559646748808,635,0.009896018802079624
